date,year,day_of_year,region,latitude,longitude,elevation,rainfall_mm,temperature_c,humidity_percent,wind_speed_kmh,soil_wetness
2022-12-26,2022,360,Odisha,23.7957,86.4304,278.56,0.0,19.111111111111114,74.23,3.9911632,0.6
2022-12-27,2022,361,Chhattisgarh,21.6289,85.5811,341.47,0.0,20.311111111111114,72.28,5.037234199999999,0.5
2022-12-27,2022,361,Jharkhand,23.7957,23.7957,423.4,0.0,11.877777777777778,61.52,10.541177,0.04
2022-12-27,2022,361,Karnataka,15.1394,76.9214,500.48,0.0,24.95,74.27,10.1871222,0.6
2022-12-27,2022,361,Odisha,23.7957,86.4304,278.56,0.0,17.1,70.01,7.016722400000001,0.6
2022-12-28,2022,362,Chhattisgarh,21.6289,85.5811,341.47,0.0,19.899999999999995,70.02,4.425685,0.5
2022-12-28,2022,362,Jharkhand,23.7957,23.7957,423.4,0.0,10.011111111111113,52.22,8.3524746,0.04
2022-12-28,2022,362,Karnataka,15.1394,76.9214,500.48,0.0,25.200000000000003,71.66,7.8535791999999995,0.6
2022-12-28,2022,362,Odisha,23.7957,86.4304,278.56,0.0,14.427777777777777,57.71,6.5822006,0.59
2022-12-29,2022,363,Chhattisgarh,21.6289,85.5811,341.47,0.0,18.22222222222222,53.97,4.425685,0.49
2022-12-29,2022,363,Jharkhand,23.7957,23.7957,423.4,0.0,10.777777777777779,60.04,8.2720076,0.04
2022-12-29,2022,363,Karnataka,15.1394,76.9214,500.48,0.0,24.58888888888889,69.13,7.805299,0.59
2022-12-29,2022,363,Odisha,23.7957,86.4304,278.56,0.0,14.138888888888891,58.2,5.648783399999999,0.59
2022-12-30,2022,364,Chhattisgarh,21.6289,85.5811,341.47,0.0,19.177777777777774,49.22,3.5244546,0.49
2022-12-30,2022,364,Jharkhand,23.7957,23.7957,423.4,0.0,11.522222222222224,67.76,8.609969,0.04
2022-12-30,2022,364,Karnataka,15.1394,76.9214,500.48,0.0,23.66111111111111,64.46,7.419057400000001,0.59
2022-12-30,2022,364,Odisha,23.7957,86.4304,278.56,0.0,15.47777777777778,56.79,4.2808444,0.59
2022-12-31,2022,365,Chhattisgarh,21.6289,85.5811,341.47,0.0,19.66111111111111,58.27,2.2691694,0.49
2022-12-31,2022,365,Jharkhand,23.7957,23.7957,423.4,0.0,11.777777777777779,63.54,8.85137,0.04
2022-12-31,2022,365,Karnataka,15.1394,76.9214,500.48,0.0,23.377777777777776,62.81,5.5039428,0.58
2022-12-31,2022,365,Odisha,23.7957,86.4304,278.56,0.0,16.038888888888888,64.07,4.0716301999999995,0.59
2023-01-01,2023,1,Chhattisgarh,21.6289,85.5811,341.47,0.0,19.07777777777778,73.71,3.0899327999999997,0.49
2023-01-01,2023,1,Jharkhand,23.7957,23.7957,423.4,0.0,10.82777777777778,62.43,9.897441,0.04
2023-01-01,2023,1,Karnataka,15.1394,76.9214,500.48,0.0,22.977777777777778,62.63,6.2603326,0.56
2023-01-01,2023,1,Odisha,23.7957,86.4304,278.56,0.0,15.072222222222223,70.33,3.6371084,0.59
2023-01-02,2023,2,Chhattisgarh,21.6289,85.5811,341.47,0.0,18.138888888888893,75.55,3.5244546,0.49
2023-01-02,2023,2,Jharkhand,23.7957,23.7957,423.4,0.0,11.372222222222222,68.5,7.0489092,0.04
2023-01-02,2023,2,Karnataka,15.1394,76.9214,500.48,0.0,23.000000000000004,65.61,10.7986714,0.55
2023-01-02,2023,2,Odisha,23.7957,86.4304,278.56,0.0,14.588888888888887,69.96,3.9911632,0.59
2023-01-03,2023,3,Chhattisgarh,21.6289,85.5811,341.47,0.0,17.672222222222224,70.95,3.2347733999999995,0.49
2023-01-03,2023,3,Jharkhand,23.7957,23.7957,423.4,0.0,11.011111111111111,69.68,7.9179528,0.04
2023-01-03,2023,3,Karnataka,15.1394,76.9214,500.48,0.0,22.977777777777778,66.9,9.543386199999999,0.53
2023-01-03,2023,3,Odisha,23.7957,86.4304,278.56,0.0,13.800000000000002,71.81,3.9267895999999998,0.58
2023-01-04,2023,4,Chhattisgarh,21.6289,85.5811,341.47,0.0,17.727777777777774,69.91,3.8141358000000003,0.48
2023-01-04,2023,4,Jharkhand,23.7957,23.7957,423.4,0.0,11.949999999999998,69.15,10.074468399999999,0.04
2023-01-04,2023,4,Karnataka,15.1394,76.9214,500.48,0.0,23.022222222222222,65.68,11.345847,0.51
2023-01-04,2023,4,Odisha,23.7957,86.4304,278.56,0.0,12.950000000000001,75.12,6.4051732,0.58
2023-01-05,2023,5,Chhattisgarh,21.6289,85.5811,341.47,0.0,16.461111111111112,69.34,6.0189316,0.48
2023-01-05,2023,5,Jharkhand,23.7957,23.7957,423.4,0.0,10.32777777777778,61.4,7.9179528,0.04
2023-01-05,2023,5,Karnataka,15.1394,76.9214,500.48,0.0,23.077777777777783,66.34,12.5206652,0.5
2023-01-05,2023,5,Odisha,23.7957,86.4304,278.56,0.0,11.777777777777779,68.0,8.7548096,0.58
2023-01-06,2023,6,Chhattisgarh,21.6289,85.5811,341.47,0.0,14.67777777777778,53.51,7.0489092,0.48
2023-01-06,2023,6,Jharkhand,23.7957,23.7957,423.4,0.0,9.600000000000001,51.41,6.9845356,0.04
2023-01-06,2023,6,Karnataka,15.1394,76.9214,500.48,0.0,22.950000000000003,69.87,12.568945399999999,0.49
2023-01-06,2023,6,Odisha,23.7957,86.4304,278.56,0.0,11.761111111111113,62.32,10.7342978,0.58
2023-01-07,2023,7,Chhattisgarh,21.6289,85.5811,341.47,0.0,14.67777777777778,52.7,6.0189316,0.47
2023-01-07,2023,7,Jharkhand,23.7957,23.7957,423.4,0.0,11.022222222222224,49.4,5.5844098,0.04
2023-01-07,2023,7,Karnataka,15.1394,76.9214,500.48,0.0,22.488888888888894,70.27,8.7869964,0.48
2023-01-07,2023,7,Odisha,23.7957,86.4304,278.56,0.0,11.649999999999999,59.77,10.299776000000001,0.57
2023-01-08,2023,8,Chhattisgarh,21.6289,85.5811,341.47,0.0,15.47777777777778,54.23,5.2625418,0.47
2023-01-08,2023,8,Jharkhand,23.7957,23.7957,423.4,0.0,11.072222222222223,54.06,8.9962106,0.04
2023-01-08,2023,8,Karnataka,15.1394,76.9214,500.48,0.0,20.727777777777778,57.13,7.885766,0.47
2023-01-08,2023,8,Odisha,23.7957,86.4304,278.56,0.0,12.52222222222222,60.16,7.0489092,0.57
2023-01-09,2023,9,Chhattisgarh,21.6289,85.5811,341.47,0.0,16.622222222222224,54.08,4.9245804,0.47
2023-01-09,2023,9,Jharkhand,23.7957,23.7957,423.4,0.0,10.63888888888889,53.63,7.419057400000001,0.04
2023-01-09,2023,9,Karnataka,15.1394,76.9214,500.48,0.0,20.572222222222223,57.24,7.950139600000001,0.45
2023-01-09,2023,9,Odisha,23.7957,86.4304,278.56,0.0,13.13888888888889,58.09,6.0189316,0.56
2023-01-10,2023,10,Chhattisgarh,21.6289,85.5811,341.47,0.0,17.87777777777778,48.85,4.6509926,0.47
2023-01-10,2023,10,Jharkhand,23.7957,23.7957,423.4,0.0,10.472222222222221,61.47,5.5039428,0.04
2023-01-10,2023,10,Karnataka,15.1394,76.9214,500.48,0.0,21.399999999999995,56.49,9.3663588,0.44
2023-01-10,2023,10,Odisha,23.7957,86.4304,278.56,0.0,13.372222222222222,63.31,7.161563,0.56
2023-01-11,2023,11,Chhattisgarh,21.6289,85.5811,341.47,0.0,18.038888888888888,49.31,4.1681906,0.47
2023-01-11,2023,11,Jharkhand,23.7957,23.7957,423.4,0.0,10.761111111111111,48.96,5.1177012,0.04
2023-01-11,2023,11,Karnataka,15.1394,76.9214,500.48,0.0,21.788888888888888,51.03,7.3064036,0.43
2023-01-11,2023,11,Odisha,23.7957,86.4304,278.56,0.0,13.81111111111111,56.37,6.7753214,0.56
2023-01-12,2023,12,Chhattisgarh,21.6289,85.5811,341.47,0.0,18.738888888888894,49.04,4.2164708,0.47
2023-01-12,2023,12,Jharkhand,23.7957,23.7957,423.4,0.0,10.211111111111112,52.05,8.1754472,0.04
2023-01-12,2023,12,Karnataka,15.1394,76.9214,500.48,0.0,22.461111111111116,45.28,6.3729864,0.41
2023-01-12,2023,12,Odisha,23.7957,86.4304,278.56,0.0,16.827777777777776,51.43,4.3613114,0.56
2023-01-13,2023,13,Chhattisgarh,21.6289,85.5811,341.47,0.0,18.87777777777778,56.04,4.7153662,0.46
2023-01-13,2023,13,Jharkhand,23.7957,23.7957,423.4,0.0,9.427777777777777,61.51,5.9706513999999995,0.04
2023-01-13,2023,13,Karnataka,15.1394,76.9214,500.48,0.0,22.577777777777776,48.09,6.195959,0.4
2023-01-13,2023,13,Odisha,23.7957,86.4304,278.56,0.0,18.022222222222222,54.59,3.7014819999999995,0.55
2023-01-14,2023,14,Chhattisgarh,21.6289,85.5811,341.47,0.0,18.850000000000005,57.25,6.0511184,0.46
2023-01-14,2023,14,Jharkhand,23.7957,23.7957,423.4,0.0,10.622222222222222,54.21,5.2625418,0.04
2023-01-14,2023,14,Karnataka,15.1394,76.9214,500.48,0.0,22.422222222222224,48.89,6.807508200000001,0.38
2023-01-14,2023,14,Odisha,23.7957,86.4304,278.56,0.0,17.02777777777778,65.62,6.6626676,0.55
2023-01-15,2023,15,Chhattisgarh,21.6289,85.5811,341.47,0.0,19.67777777777778,60.51,3.781949,0.46
2023-01-15,2023,15,Jharkhand,23.7957,23.7957,423.4,0.0,10.438888888888888,58.17,6.0189316,0.04
2023-01-15,2023,15,Karnataka,15.1394,76.9214,500.48,0.0,22.027777777777782,44.62,8.8996502,0.37
2023-01-15,2023,15,Odisha,23.7957,86.4304,278.56,0.0,15.100000000000001,67.19,7.419057400000001,0.55
2023-01-16,2023,16,Chhattisgarh,21.6289,85.5811,341.47,0.0,18.927777777777774,68.88,4.1360038,0.46
2023-01-16,2023,16,Jharkhand,23.7957,23.7957,423.4,0.0,10.13888888888889,63.54,7.483431,0.04
2023-01-16,2023,16,Karnataka,15.1394,76.9214,500.48,0.0,22.077777777777776,47.32,9.1088644,0.36
2023-01-16,2023,16,Odisha,23.7957,86.4304,278.56,0.0,13.95,58.65,5.2625418,0.54
2023-01-17,2023,17,Chhattisgarh,21.6289,85.5811,341.47,0.254,19.099999999999998,76.16,3.8946028,0.46
2023-01-17,2023,17,Jharkhand,23.7957,23.7957,423.4,0.0,10.761111111111111,51.28,4.1360038,0.04
2023-01-17,2023,17,Karnataka,15.1394,76.9214,500.48,0.0,21.700000000000003,51.75,8.819183200000001,0.35
2023-01-17,2023,17,Odisha,23.7957,86.4304,278.56,0.0,14.761111111111111,56.78,4.1681906,0.54
2023-01-18,2023,18,Chhattisgarh,21.6289,85.5811,341.47,0.0,18.899999999999995,78.71,3.3152404,0.46
2023-01-18,2023,18,Jharkhand,23.7957,23.7957,423.4,0.0,11.649999999999999,37.77,5.2947286,0.04
2023-01-18,2023,18,Karnataka,15.1394,76.9214,500.48,0.0,22.600000000000005,55.29,10.1227486,0.34
2023-01-18,2023,18,Odisha,23.7957,86.4304,278.56,0.0,14.21111111111111,54.04,4.1681906,0.54
2023-01-19,2023,19,Chhattisgarh,21.6289,85.5811,341.47,0.0,18.811111111111114,74.46,2.6715044,0.46
2023-01-19,2023,19,Jharkhand,23.7957,23.7957,423.4,0.0,13.677777777777777,29.16,5.6165966,0.04
2023-01-19,2023,19,Karnataka,15.1394,76.9214,500.48,0.0,22.522222222222226,51.79,10.2675892,0.33
2023-01-19,2023,19,Odisha,23.7957,86.4304,278.56,0.0,14.738888888888889,53.5,3.9589764,0.54
2023-01-20,2023,20,Chhattisgarh,21.6289,85.5811,341.47,0.0,19.272222222222222,70.19,3.2830536,0.46
2023-01-20,2023,20,Jharkhand,23.7957,23.7957,423.4,0.0,13.11111111111111,27.23,7.6604584,0.04
2023-01-20,2023,20,Karnataka,15.1394,76.9214,500.48,0.0,22.672222222222224,56.67,10.8308582,0.32
2023-01-20,2023,20,Odisha,23.7957,86.4304,278.56,0.0,16.377777777777776,60.11,4.3613114,0.54
2023-01-21,2023,21,Chhattisgarh,21.6289,85.5811,341.47,0.0,20.58888888888889,59.16,2.6715044,0.45
2023-01-21,2023,21,Jharkhand,23.7957,23.7957,423.4,0.0,11.22777777777778,39.52,7.885766,0.04
2023-01-21,2023,21,Karnataka,15.1394,76.9214,500.48,0.0,23.02777777777778,57.28,9.575573,0.32
2023-01-21,2023,21,Odisha,23.7957,86.4304,278.56,0.0,18.61111111111111,62.32,4.5705256,0.53
2023-01-22,2023,22,Chhattisgarh,21.6289,85.5811,341.47,0.0,20.41111111111111,57.69,2.1565156,0.45
2023-01-22,2023,22,Jharkhand,23.7957,23.7957,423.4,0.0,11.71111111111111,35.37,6.3407995999999995,0.04
2023-01-22,2023,22,Karnataka,15.1394,76.9214,500.48,0.0,23.127777777777776,57.97,11.2331932,0.31
2023-01-22,2023,22,Odisha,23.7957,86.4304,278.56,0.0,19.288888888888888,59.76,3.5244546,0.53
2023-01-23,2023,23,Chhattisgarh,21.6289,85.5811,341.47,0.0,21.17777777777778,53.89,3.9589764,0.44
2023-01-23,2023,23,Jharkhand,23.7957,23.7957,423.4,0.0,13.38888888888889,23.81,6.5822006,0.04
2023-01-23,2023,23,Karnataka,15.1394,76.9214,500.48,0.0,24.638888888888886,57.86,12.568945399999999,0.31
2023-01-23,2023,23,Odisha,23.7957,86.4304,278.56,0.0,19.527777777777782,63.63,4.9728606,0.53
2023-01-24,2023,24,Chhattisgarh,21.6289,85.5811,341.47,0.0,21.427777777777774,53.45,3.9267895999999998,0.44
2023-01-24,2023,24,Jharkhand,23.7957,23.7957,423.4,0.0,13.18888888888889,30.16,8.85137,0.04
2023-01-24,2023,24,Karnataka,15.1394,76.9214,500.48,0.0,25.08888888888889,59.06,11.522874400000001,0.3
2023-01-24,2023,24,Odisha,23.7957,86.4304,278.56,0.0,20.522222222222222,57.76,2.2691694,0.52
2023-01-25,2023,25,Chhattisgarh,21.6289,85.5811,341.47,0.0,21.872222222222224,51.35,2.735878,0.43
2023-01-25,2023,25,Jharkhand,23.7957,23.7957,423.4,0.0,13.261111111111111,36.46,7.129376199999999,0.04
2023-01-25,2023,25,Karnataka,15.1394,76.9214,500.48,0.0,23.950000000000003,54.05,11.088352599999999,0.3
2023-01-25,2023,25,Odisha,23.7957,86.4304,278.56,0.0,21.25,55.05,2.7680648,0.52
2023-01-26,2023,26,Chhattisgarh,21.6289,85.5811,341.47,0.0,22.127777777777776,55.09,4.6831794,0.43
2023-01-26,2023,26,Jharkhand,23.7957,23.7957,423.4,0.0,15.050000000000002,27.57,11.764275399999999,0.04
2023-01-26,2023,26,Karnataka,15.1394,76.9214,500.48,0.0,23.522222222222226,54.2,10.4446166,0.29
2023-01-26,2023,26,Odisha,23.7957,86.4304,278.56,0.0,20.27777777777778,65.08,6.7270411999999995,0.51
2023-01-27,2023,27,Chhattisgarh,21.6289,85.5811,341.47,0.0,22.1,58.31,4.103816999999999,0.42
2023-01-27,2023,27,Jharkhand,23.7957,23.7957,423.4,0.0,16.37222222222222,19.44,12.6655058,0.04
2023-01-27,2023,27,Karnataka,15.1394,76.9214,500.48,0.0,22.927777777777774,51.18,11.4102206,0.28
2023-01-27,2023,27,Odisha,23.7957,86.4304,278.56,0.0,19.650000000000002,67.99,10.5894572,0.51
2023-01-28,2023,28,Chhattisgarh,21.6289,85.5811,341.47,0.0,21.811111111111114,61.81,2.8807186000000002,0.42
2023-01-28,2023,28,Jharkhand,23.7957,23.7957,423.4,0.0,16.61111111111111,18.43,3.6371084,0.04
2023-01-28,2023,28,Karnataka,15.1394,76.9214,500.48,0.0,23.7,46.35,10.8791384,0.28
2023-01-28,2023,28,Odisha,23.7957,86.4304,278.56,0.0,17.577777777777776,58.67,8.4651284,0.51
2023-01-29,2023,29,Chhattisgarh,21.6289,85.5811,341.47,0.0,21.172222222222224,60.01,4.0394434,0.41
2023-01-29,2023,29,Jharkhand,23.7957,23.7957,423.4,0.0,16.177777777777777,23.31,5.2625418,0.04
2023-01-29,2023,29,Karnataka,15.1394,76.9214,500.48,0.0,24.08888888888889,53.68,13.3253352,0.27
2023-01-29,2023,29,Odisha,23.7957,86.4304,278.56,0.0,18.66111111111111,41.75,4.6509926,0.5
2023-01-30,2023,30,Chhattisgarh,21.6289,85.5811,341.47,0.0,21.822222222222223,42.69,3.7497622,0.39
2023-01-30,2023,30,Jharkhand,23.7957,23.7957,423.4,0.0,13.95,42.4,12.375824600000001,0.04
2023-01-30,2023,30,Karnataka,15.1394,76.9214,500.48,0.0,24.86111111111111,63.13,10.2675892,0.27
2023-01-30,2023,30,Odisha,23.7957,86.4304,278.56,0.0,18.62222222222222,44.97,5.2142616,0.5
2023-01-31,2023,31,Chhattisgarh,21.6289,85.5811,341.47,0.0,21.83888888888889,42.56,4.7153662,0.38
2023-01-31,2023,31,Jharkhand,23.7957,23.7957,423.4,0.0,11.022222222222224,38.04,11.635528200000001,0.04
2023-01-31,2023,31,Karnataka,15.1394,76.9214,500.48,0.0,25.222222222222225,55.58,9.7204136,0.27
2023-01-31,2023,31,Odisha,23.7957,86.4304,278.56,0.0,19.527777777777782,55.2,12.375824600000001,0.49
2023-02-01,2023,32,Chhattisgarh,21.6289,85.5811,341.47,0.0,21.2,45.92,6.5500138,0.37
2023-02-01,2023,32,Jharkhand,23.7957,23.7957,423.4,0.0,9.86111111111111,54.66,9.0766776,0.04
2023-02-01,2023,32,Karnataka,15.1394,76.9214,500.48,0.0,26.25,45.68,10.3319628,0.26
2023-02-01,2023,32,Odisha,23.7957,86.4304,278.56,0.0,16.63888888888889,52.58,12.311451,0.49
2023-02-02,2023,33,Chhattisgarh,21.6289,85.5811,341.47,0.0,19.850000000000005,30.82,5.2625418,0.35
2023-02-02,2023,33,Jharkhand,23.7957,23.7957,423.4,0.0,9.461111111111112,54.66,6.517827,0.04
2023-02-02,2023,33,Karnataka,15.1394,76.9214,500.48,0.0,25.288888888888884,51.42,9.752600399999999,0.26
2023-02-02,2023,33,Odisha,23.7957,86.4304,278.56,0.0,15.61111111111111,48.94,7.7731122,0.49
2023-02-03,2023,34,Chhattisgarh,21.6289,85.5811,341.47,0.0,19.099999999999998,28.96,7.2742168,0.34
2023-02-03,2023,34,Jharkhand,23.7957,23.7957,423.4,0.0,10.850000000000001,42.18,7.129376199999999,0.04
2023-02-03,2023,34,Karnataka,15.1394,76.9214,500.48,0.0,25.611111111111107,56.48,9.9296278,0.26
2023-02-03,2023,34,Odisha,23.7957,86.4304,278.56,0.0,15.777777777777779,48.98,9.0766776,0.48
2023-02-04,2023,35,Chhattisgarh,21.6289,85.5811,341.47,0.0,21.13888888888889,28.67,5.5361296,0.32
2023-02-04,2023,35,Jharkhand,23.7957,23.7957,423.4,0.0,11.41111111111111,36.31,7.9984198,0.04
2023-02-04,2023,35,Karnataka,15.1394,76.9214,500.48,0.0,26.722222222222218,51.1,9.2858918,0.25
2023-02-04,2023,35,Odisha,23.7957,86.4304,278.56,0.0,17.12222222222222,48.68,9.1088644,0.48
2023-02-05,2023,36,Chhattisgarh,21.6289,85.5811,341.47,0.0,21.57222222222222,28.75,5.471756,0.31
2023-02-05,2023,36,Jharkhand,23.7957,23.7957,423.4,0.0,12.899999999999999,36.05,10.0100948,0.04
2023-02-05,2023,36,Karnataka,15.1394,76.9214,500.48,0.0,26.25,44.57,8.2398208,0.25
2023-02-05,2023,36,Odisha,23.7957,86.4304,278.56,0.0,17.988888888888887,49.07,7.740925399999999,0.48
2023-02-06,2023,37,Chhattisgarh,21.6289,85.5811,341.47,0.0,21.872222222222224,31.2,4.6027124,0.3
2023-02-06,2023,37,Jharkhand,23.7957,23.7957,423.4,0.0,9.877777777777778,55.57,10.299776000000001,0.04
2023-02-06,2023,37,Karnataka,15.1394,76.9214,500.48,0.0,26.12222222222222,43.02,7.740925399999999,0.24
2023-02-06,2023,37,Odisha,23.7957,86.4304,278.56,0.0,18.42222222222222,48.16,7.483431,0.47
2023-02-07,2023,38,Chhattisgarh,21.6289,85.5811,341.47,0.0,21.83888888888889,33.69,6.6304808,0.29
2023-02-07,2023,38,Jharkhand,23.7957,23.7957,423.4,0.0,9.11111111111111,45.72,8.143260399999999,0.04
2023-02-07,2023,38,Karnataka,15.1394,76.9214,500.48,0.0,26.561111111111114,41.97,5.7292504,0.24
2023-02-07,2023,38,Odisha,23.7957,86.4304,278.56,0.0,20.149999999999995,45.74,7.628271600000001,0.47
2023-02-08,2023,39,Chhattisgarh,21.6289,85.5811,341.47,0.0,21.522222222222222,35.37,7.805299,0.28
2023-02-08,2023,39,Jharkhand,23.7957,23.7957,423.4,0.0,10.672222222222224,36.14,8.7869964,0.04
2023-02-08,2023,39,Karnataka,15.1394,76.9214,500.48,0.0,26.688888888888894,42.18,6.807508200000001,0.23
2023-02-08,2023,39,Odisha,23.7957,86.4304,278.56,0.0,18.72222222222222,51.77,8.931837,0.47
2023-02-09,2023,40,Chhattisgarh,21.6289,85.5811,341.47,0.0,22.561111111111114,37.37,4.4578718,0.27
2023-02-09,2023,40,Jharkhand,23.7957,23.7957,423.4,0.0,14.57777777777778,21.11,10.1549354,0.04
2023-02-09,2023,40,Karnataka,15.1394,76.9214,500.48,0.0,26.288888888888884,42.51,7.563898,0.23
2023-02-09,2023,40,Odisha,23.7957,86.4304,278.56,0.0,18.96111111111111,40.08,5.9062778,0.47
2023-02-10,2023,41,Chhattisgarh,21.6289,85.5811,341.47,0.0,22.62777777777778,46.35,4.425685,0.26
2023-02-10,2023,41,Jharkhand,23.7957,23.7957,423.4,0.0,13.75,33.46,8.9640238,0.04
2023-02-10,2023,41,Karnataka,15.1394,76.9214,500.48,0.0,26.022222222222226,38.09,7.3868706,0.22
2023-02-10,2023,41,Odisha,23.7957,86.4304,278.56,0.0,20.061111111111114,40.16,6.6626676,0.46
2023-02-11,2023,42,Chhattisgarh,21.6289,85.5811,341.47,0.0,23.061111111111114,32.73,8.2720076,0.25
2023-02-11,2023,42,Jharkhand,23.7957,23.7957,423.4,0.0,12.022222222222222,44.12,13.0034672,0.04
2023-02-11,2023,42,Karnataka,15.1394,76.9214,500.48,0.0,26.472222222222225,33.6,7.6604584,0.22
2023-02-11,2023,42,Odisha,23.7957,86.4304,278.56,0.0,20.977777777777778,42.54,8.85137,0.46
2023-02-12,2023,43,Chhattisgarh,21.6289,85.5811,341.47,0.0,22.511111111111106,23.16,9.752600399999999,0.24
2023-02-12,2023,43,Jharkhand,23.7957,23.7957,423.4,0.0,10.2,56.98,10.0422816,0.04
2023-02-12,2023,43,Karnataka,15.1394,76.9214,500.48,0.0,26.5,29.85,7.9179528,0.21
2023-02-12,2023,43,Odisha,23.7957,86.4304,278.56,0.0,19.122222222222224,35.34,14.001257999999998,0.45
2023-02-13,2023,44,Chhattisgarh,21.6289,85.5811,341.47,0.0,20.711111111111112,19.4,8.85137,0.23
2023-02-13,2023,44,Jharkhand,23.7957,23.7957,423.4,0.0,9.83888888888889,48.0,12.311451,0.04
2023-02-13,2023,44,Karnataka,15.1394,76.9214,500.48,0.0,25.749999999999996,30.29,9.1410512,0.21
2023-02-13,2023,44,Odisha,23.7957,86.4304,278.56,0.0,16.688888888888886,35.74,10.7342978,0.45
2023-02-14,2023,45,Chhattisgarh,21.6289,85.5811,341.47,0.0,20.888888888888886,22.87,6.4051732,0.22
2023-02-14,2023,45,Jharkhand,23.7957,23.7957,423.4,0.0,8.827777777777778,51.12,12.4562916,0.04
2023-02-14,2023,45,Karnataka,15.1394,76.9214,500.48,0.0,25.13888888888889,25.21,7.6604584,0.21
2023-02-14,2023,45,Odisha,23.7957,86.4304,278.56,0.0,17.55,35.61,6.0833052,0.45
2023-02-15,2023,46,Chhattisgarh,21.6289,85.5811,341.47,0.0,21.561111111111114,40.01,6.3729864,0.22
2023-02-15,2023,46,Jharkhand,23.7957,23.7957,423.4,0.0,8.438888888888888,55.61,11.3780338,0.04
2023-02-15,2023,46,Karnataka,15.1394,76.9214,500.48,0.0,25.27777777777778,26.28,7.9984198,0.2
2023-02-15,2023,46,Odisha,23.7957,86.4304,278.56,0.0,18.227777777777778,37.97,4.6027124,0.45
2023-02-16,2023,47,Chhattisgarh,21.6289,85.5811,341.47,0.254,22.950000000000003,57.44,4.1360038,0.21
2023-02-16,2023,47,Jharkhand,23.7957,23.7957,423.4,0.0,8.68888888888889,45.02,11.0561658,0.04
2023-02-16,2023,47,Karnataka,15.1394,76.9214,500.48,0.0,25.98888888888889,32.75,10.2675892,0.2
2023-02-16,2023,47,Odisha,23.7957,86.4304,278.56,0.0,20.83888888888889,38.29,3.2025866,0.45
2023-02-17,2023,48,Chhattisgarh,21.6289,85.5811,341.47,0.0,22.800000000000004,65.83,6.0833052,0.22
2023-02-17,2023,48,Jharkhand,23.7957,23.7957,423.4,0.0,9.57222222222222,46.33,11.635528200000001,0.04
2023-02-17,2023,48,Karnataka,15.1394,76.9214,500.48,0.0,26.027777777777775,36.74,9.3180786,0.19
2023-02-17,2023,48,Odisha,23.7957,86.4304,278.56,0.0,21.17777777777778,45.54,3.9267895999999998,0.45
2023-02-18,2023,49,Chhattisgarh,21.6289,85.5811,341.47,0.0,22.950000000000003,65.11,4.9728606,0.22
2023-02-18,2023,49,Jharkhand,23.7957,23.7957,423.4,0.0,11.71111111111111,49.63,13.7920438,0.04
2023-02-18,2023,49,Karnataka,15.1394,76.9214,500.48,0.0,25.98888888888889,38.38,8.0306066,0.19
2023-02-18,2023,49,Odisha,23.7957,86.4304,278.56,0.0,21.422222222222224,56.05,3.057746,0.45
2023-02-19,2023,50,Chhattisgarh,21.6289,85.5811,341.47,0.0,24.499999999999996,51.21,3.379614,0.21
2023-02-19,2023,50,Jharkhand,23.7957,23.7957,423.4,0.0,11.788888888888888,53.2,14.5806204,0.04
2023-02-19,2023,50,Karnataka,15.1394,76.9214,500.48,0.0,26.13888888888889,39.45,8.5616888,0.19
2023-02-19,2023,50,Odisha,23.7957,86.4304,278.56,0.0,22.561111111111114,52.41,3.9589764,0.45
2023-02-20,2023,51,Chhattisgarh,21.6289,85.5811,341.47,0.0,24.16111111111111,34.43,6.2603326,0.21
2023-02-20,2023,51,Jharkhand,23.7957,23.7957,423.4,0.0,11.27222222222222,53.1,12.311451,0.04
2023-02-20,2023,51,Karnataka,15.1394,76.9214,500.48,0.0,26.91111111111111,34.13,6.0833052,0.19
2023-02-20,2023,51,Odisha,23.7957,86.4304,278.56,0.0,22.011111111111113,47.34,5.471756,0.45
2023-02-21,2023,52,Chhattisgarh,21.6289,85.5811,341.47,0.0,25.900000000000002,27.59,5.0050474,0.2
2023-02-21,2023,52,Jharkhand,23.7957,23.7957,423.4,0.0,11.43888888888889,48.68,8.9640238,0.04
2023-02-21,2023,52,Karnataka,15.1394,76.9214,500.48,0.0,26.888888888888893,31.17,6.807508200000001,0.18
2023-02-21,2023,52,Odisha,23.7957,86.4304,278.56,0.0,23.62777777777778,41.37,4.747553,0.44
2023-02-22,2023,53,Chhattisgarh,21.6289,85.5811,341.47,0.0,25.727777777777778,26.05,6.2603326,0.19
2023-02-22,2023,53,Jharkhand,23.7957,23.7957,423.4,0.0,12.07222222222222,42.31,6.0189316,0.04
2023-02-22,2023,53,Karnataka,15.1394,76.9214,500.48,0.0,27.08888888888889,31.67,9.865254199999999,0.18
2023-02-22,2023,53,Odisha,23.7957,86.4304,278.56,0.0,23.28888888888889,36.1,9.7204136,0.43
2023-02-23,2023,54,Chhattisgarh,21.6289,85.5811,341.47,0.0,25.611111111111107,32.18,4.8923936,0.18
2023-02-23,2023,54,Jharkhand,23.7957,23.7957,423.4,0.0,13.272222222222222,33.32,6.9040686,0.04
2023-02-23,2023,54,Karnataka,15.1394,76.9214,500.48,0.0,26.738888888888887,28.88,11.0561658,0.18
